song_popularity,probability
0,0.7216915
0,0.57918465
0,0.6297939
1,0.5240846
0,0.6984256
0,0.6598522
1,0.5380448
0,0.5758556
0,0.6472074
0,0.6436312
1,0.5236635
0,0.5964813
0,0.6035514
0,0.6505057
0,0.64360243
0,0.60681164
0,0.57451934
0,0.6943798
0,0.6756132
0,0.5657734
0,0.649745
0,0.57305884
0,0.61897314
0,0.6869856
0,0.6476135
0,0.76586366
0,0.5312163
0,0.6075064
0,0.68051124
0,0.6138636
0,0.57846045
0,0.56518483
0,0.5785569
1,0.54110545
0,0.5811089
0,0.69429064
0,0.6294168
0,0.6239064
0,0.53975827
0,0.7146262
0,0.6160981
0,0.6094612
0,0.61171067
0,0.55494523
1,0.54230803
0,0.5382179
0,0.6413771
0,0.57740176
0,0.5410633
0,0.5879884
0,0.58596396
0,0.5930758
0,0.6110997
0,0.71215945
0,0.56769514
0,0.5907705
0,0.6041323
0,0.61445606
0,0.59314114
0,0.54292977
0,0.5706861
0,0.59506047
0,0.6049841
0,0.7252819
0,0.6288153
0,0.6212383
0,0.6796421
0,0.6009477
0,0.5902856
0,0.5509273
0,0.6200297
0,0.5834223
0,0.54221356
0,0.60147744
0,0.6632397
0,0.6508118
0,0.66591614
0,0.60531104
0,0.57670724
0,0.6808443
0,0.6080469
0,0.6809459
0,0.5656283
0,0.55912066
0,0.55060905
0,0.6883909
0,0.74443805
0,0.57739407
0,0.51494867
0,0.68071246
0,0.63920254
0,0.62799835
0,0.598754
0,0.60510445
0,0.5667378
0,0.6000533
0,0.6137105
0,0.52453446
0,0.6647086
0,0.6026411
0,0.60312843
0,0.5934702
0,0.5700038
0,0.6332042
0,0.60547584
0,0.7089879
0,0.5895009
0,0.63205385
0,0.6762512
0,0.65461624
0,0.5979818
0,0.6509744
0,0.6204239
0,0.5566144
0,0.68735087
0,0.5560733
0,0.6142502
0,0.60145235
0,0.5961766
0,0.63183427
0,0.55569655
0,0.5312163
0,0.684734
0,0.76202327
0,0.54006946
0,0.5607964
0,0.63361335
0,0.64237905
0,0.54733497
0,0.54646933
0,0.6344738
0,0.53975827
0,0.6356793
0,0.5923376
0,0.6823883
0,0.6182269
0,0.56392384
0,0.5800189
0,0.6186274
0,0.6845731
0,0.5429034
0,0.6695679
0,0.5708157
0,0.51584417
0,0.63470066
0,0.5645026
0,0.6604664
0,0.52607644
0,0.60118353
1,0.51346
0,0.7385005
0,0.6299163
0,0.5195025
0,0.6614262
0,0.5986618
0,0.6254647
0,0.5091454
0,0.58201134
0,0.6217737
0,0.59403414
0,0.6904843
0,0.7095367
0,0.66619134
0,0.6816225
0,0.71042615
0,0.6213645
0,0.56891394
0,0.63249546
0,0.68900704
0,0.6177119
0,0.57581496
0,0.67158544
0,0.63183427
0,0.6030104
0,0.6334229
0,0.6451492
0,0.6759049
0,0.64024746
0,0.67360735
0,0.60856247
0,0.65117
0,0.5854582
0,0.71250653
0,0.6669297
0,0.6017968
0,0.65931565
0,0.58541226
0,0.6507629
0,0.5889662
0,0.520326
0,0.5299858
0,0.655659
0,0.6247902
0,0.60432875
0,0.68911946
0,0.65089726
0,0.6644567
0,0.6041323
0,0.5282746
0,0.69604325
0,0.63990545
0,0.57014775
0,0.5706841
0,0.74177027
0,0.744627
0,0.60699135
0,0.6940509
0,0.5725048
0,0.6992183
0,0.61477035
0,0.62340593
0,0.6344189
0,0.63756156
0,0.5560385
0,0.54163116
0,0.70925987
0,0.6204338
0,0.57975817
0,0.6046417
0,0.5615442
0,0.54832864
1,0.50810397
0,0.5741183
0,0.57344276
0,0.65985006
0,0.6532707
0,0.520326
0,0.5438969
0,0.51526606
0,0.60957366
0,0.7053834
0,0.628373
0,0.61661917
0,0.6301025
0,0.61620903
0,0.5768933
0,0.6401093
0,0.55564547
0,0.562163
0,0.55916405
0,0.63780093
0,0.5799779
0,0.5508058
0,0.68134856
0,0.5992677
0,0.6152204
0,0.5796131
0,0.5484194
0,0.6425677
0,0.575243
0,0.7188717
0,0.72744143
0,0.5264498
0,0.6063992
0,0.5429034
0,0.67001307
0,0.5581423
0,0.5501392
0,0.637218
0,0.54987407
0,0.5858033
0,0.53975827
0,0.6792588
0,0.5931829
0,0.7398988
0,0.6077651
0,0.62503016
0,0.524503
0,0.6191268
0,0.6722186
0,0.61873424
0,0.5728163
0,0.56644845
0,0.5375335
0,0.6754881
0,0.5460173
0,0.63605464
0,0.72744143
0,0.5922998
0,0.5564039
0,0.6086277
0,0.54362524
0,0.6083088
0,0.6307113
0,0.56768763
0,0.65313387
0,0.549508
0,0.6790546
0,0.71998274
1,0.5035664
0,0.59768623
0,0.56518483
0,0.5860177
0,0.6976459
0,0.5597931
0,0.61910653
0,0.62648714
0,0.65903145
0,0.6092016
0,0.6615083
0,0.6183809
0,0.59768623
0,0.56419903
0,0.59551585
0,0.64703655
0,0.56732976
0,0.53682095
0,0.55600893
0,0.5707315
0,0.53399646
0,0.607471
0,0.5793456
0,0.64333224
0,0.6702697
0,0.5960824
1,0.5118614
0,0.6443794
0,0.69360816
0,0.5722079
0,0.5950738
0,0.5937731
0,0.671509
0,0.5667391
0,0.69120103
0,0.68486893
0,0.5610819
0,0.62210035
0,0.57634604
0,0.520326
0,0.6379694
0,0.6131322
0,0.6781287
0,0.50287455
0,0.7411198
0,0.5420133
0,0.67253816
0,0.68623054
0,0.56256896
0,0.53966296
0,0.5553484
0,0.5103512
0,0.6312823
0,0.57128847
0,0.7020698
0,0.6248863
0,0.61095023
0,0.7470992
0,0.60810673
0,0.63319397
0,0.5994683
0,0.6806104
0,0.598
1,0.51258904
0,0.55335313
0,0.57184
0,0.54382527
0,0.6041323
0,0.6089517
0,0.55685645
0,0.53001356
0,0.7284393
0,0.6060563
0,0.5418675
0,0.5353204
0,0.5710037
0,0.62497073
0,0.61600375
0,0.5551022
0,0.6136581
0,0.6186166
0,0.55751705
0,0.56518483
0,0.5797193
0,0.5062097
0,0.53902054
0,0.6585062
0,0.57607687
0,0.65928996
0,0.7033477
0,0.64888537
0,0.5339993
0,0.5344163
0,0.5444499
0,0.6769075
0,0.5367503
0,0.71814275
0,0.57164013
0,0.5928401
0,0.64533347
0,0.6392803
0,0.61891645
0,0.66831326
0,0.53364503
0,0.6004889
0,0.64984035
1,0.5482588
0,0.55937815
0,0.62402976
0,0.6146152
0,0.667783
0,0.65856326
0,0.6532707
0,0.66468334
0,0.56554025
0,0.7317995
0,0.5773418
0,0.7319796
0,0.5769106
0,0.54206675
0,0.5928311
0,0.61733884
0,0.6566219
0,0.6528492
0,0.6030273
0,0.6678883
0,0.51975
0,0.5495912
0,0.6140624
0,0.65473324
0,0.6256379
0,0.5531301
0,0.5878375
0,0.6759049
0,0.68058455
0,0.65771216
0,0.6146559
0,0.6112086
0,0.5543214
0,0.6476027
0,0.6141605
0,0.59438026
0,0.715292
0,0.58363533
1,0.52560693
0,0.7023599
0,0.5195025
0,0.7062134
0,0.56769514
0,0.65704334
0,0.5759821
0,0.520326
0,0.5429034
0,0.6911803
0,0.6193903
0,0.59688735
0,0.64951515
0,0.59031737
0,0.72420245
0,0.59715426
0,0.5069767
0,0.5597931
0,0.5707315
1,0.5675
0,0.56991
0,0.55466616
0,0.673823
0,0.57900965
0,0.6366617
0,0.6403166
0,0.6115493
0,0.63744694
0,0.5939003
0,0.65492266
0,0.65895337
0,0.58871037
0,0.6994606
0,0.5824074
0,0.627508
0,0.524966
0,0.68736434
1,0.51290894
0,0.5590612
0,0.5655048
0,0.53975827
0,0.59132487
0,0.62424517
0,0.55335313
0,0.6736275
0,0.54305357
0,0.57502043
0,0.53841794
0,0.5947386
0,0.55060905
0,0.6925952
0,0.55912066
0,0.6535523
0,0.7332192
0,0.63364625
0,0.65202904
0,0.61711717
0,0.55742365
0,0.670774
0,0.5934396
0,0.7132845
0,0.64616936
0,0.6375288
0,0.5772084
0,0.63602877
0,0.5651784
0,0.6439362
0,0.56383586
0,0.5146817
0,0.5992154
0,0.65678334
0,0.539515
0,0.57324946
0,0.7284132
0,0.69755733
0,0.6105552
0,0.6415906
0,0.57975817
0,0.64465165
0,0.6252927
0,0.6506805
0,0.5735257
0,0.53978366
0,0.63901365
0,0.5992187
0,0.6142394
0,0.6497224
0,0.65398115
0,0.5473176
0,0.6622885
0,0.59988
0,0.5707315
0,0.57414067
1,0.5170352
0,0.6671499
0,0.63995576
0,0.58264786
0,0.65871346
0,0.6869856
0,0.55699134
0,0.588395
0,0.5903156
0,0.62357736
0,0.6146559
0,0.5995518
0,0.53081095
0,0.67246795
0,0.70318055
0,0.5513247
0,0.7181456
1,0.51290894
0,0.72002935
0,0.7225332
0,0.627298
0,0.65856683
0,0.6612545
0,0.5610819
0,0.6145374
0,0.60396886
0,0.5435027
0,0.6179495
0,0.6003553
0,0.76216185
1,0.53181547
0,0.63227344
0,0.5314592
0,0.614488
0,0.5395609
0,0.66756964
0,0.74009067
0,0.74852335
0,0.59221125
0,0.50185096
0,0.6777737
0,0.5605571
0,0.6419971
0,0.5886818
0,0.54847467
0,0.6095591
1,0.5024145
0,0.6761359
0,0.6146119
0,0.6996165
0,0.7325871
0,0.5770061
1,0.5628393
0,0.6921213
0,0.64277124
0,0.7166027
1,0.55261576
0,0.5614897
0,0.6083713
0,0.6954429
0,0.5674869
0,0.63434225
0,0.5693712
0,0.6273779
0,0.65882945
0,0.5653776
0,0.61306334
0,0.65882003
0,0.5882788
0,0.6570226
0,0.6464696
0,0.6386269
0,0.58827937
0,0.56154096
0,0.57049763
0,0.5166455
0,0.69711995
0,0.65390444
0,0.52910066
0,0.60531104
1,0.52560693
0,0.6766087
0,0.52607644
0,0.5750867
0,0.6430611
0,0.50210524
0,0.5561403
0,0.62151587
0,0.5800189
0,0.5792994
0,0.5553336
0,0.6220752
0,0.5946441
0,0.6288972
0,0.6270633
0,0.6467632
0,0.51426625
0,0.6296171
0,0.5601147
0,0.63361686
0,0.5978326
0,0.5781287
0,0.6173464
0,0.627298
0,0.6626078
0,0.573554
0,0.5861558
0,0.69543314
0,0.5873765
0,0.56518483
0,0.5905584
0,0.6616926
0,0.5107415
0,0.63352334
0,0.5641428
0,0.563914
0,0.6302339
0,0.66856474
0,0.6546111
0,0.6121723
0,0.6811421
0,0.59873414
0,0.6122627
0,0.6250515
0,0.6632396
0,0.60741407
0,0.6383048
0,0.5529064
0,0.68215424
0,0.6203244
0,0.5193298
0,0.6302798
0,0.6599902
1,0.53505164
0,0.56220627
0,0.5978433
0,0.6890595
0,0.6881608
0,0.6605905
0,0.63992
1,0.5117039
0,0.6617135
0,0.58717084
0,0.5117337
0,0.58910173
0,0.71098936
0,0.57834625
0,0.7153001
0,0.6744
0,0.5498189
0,0.5231135
0,0.6357114
0,0.60177773
0,0.73506105
0,0.60273886
0,0.6334638
0,0.6500284
0,0.72442865
0,0.6469047
0,0.6248235
0,0.6833085
0,0.5514853
0,0.5783451
0,0.5707315
0,0.67365754
0,0.5978218
0,0.6042925
0,0.6608949
0,0.72696507
0,0.6914121
0,0.6432032
0,0.67843944
0,0.6395628
0,0.6920695
0,0.6509594
0,0.62259364
0,0.67012775
0,0.68972397
0,0.6341039
0,0.7016171
0,0.5590961
0,0.6887759
0,0.6472751
0,0.6084634
0,0.57131743
0,0.5661392
0,0.665124
0,0.5182024
0,0.67383075
0,0.6648241
0,0.65350044
0,0.55027
0,0.5429034
0,0.56092966
0,0.6403678
0,0.7605696
0,0.67808557
0,0.6004417
0,0.60432875
0,0.663782
0,0.6316887
0,0.6064806
0,0.72928566
1,0.52915645
0,0.54665244
0,0.5736582
0,0.6152204
0,0.6686367
0,0.6273227
0,0.7238258
0,0.5529462
0,0.5386713
0,0.5804343
0,0.6206766
0,0.5983131
0,0.7150905
0,0.6417205
0,0.6353812
0,0.6133225
0,0.520326
0,0.6093668
0,0.6093668
0,0.7159137
0,0.6183809
0,0.6216985
0,0.6700242
0,0.5802463
0,0.6012923
0,0.51913387
0,0.5950059
0,0.57466733
0,0.5346422
0,0.53329104
0,0.6795285
0,0.6102029
0,0.63196373
0,0.60216904
0,0.6143687
0,0.5859922
0,0.7288769
0,0.64763486
0,0.63241905
0,0.5707315
0,0.5411302
0,0.5501468
0,0.68461806
0,0.5982639
0,0.6816906
0,0.5971807
0,0.59144735
0,0.5041115
0,0.6564865
0,0.5809524
0,0.55199826
0,0.5923376
0,0.55022144
0,0.58223516
0,0.56378114
0,0.56033546
0,0.6217444
0,0.64187694
0,0.6464627
0,0.71042615
0,0.6068803
0,0.691251
0,0.5444151
0,0.56567675
0,0.6572102
0,0.6410372
0,0.64106375
0,0.64105296
0,0.6378601
0,0.66754365
0,0.51264083
0,0.6167972
0,0.58620846
0,0.6075672
0,0.5641299
0,0.65869105
0,0.6841022
0,0.61032736
0,0.53168106
0,0.53975827
0,0.5907415
0,0.6424228
0,0.5163397
0,0.5568774
0,0.72500086
0,0.61026746
0,0.7226394
0,0.5833063
0,0.5770061
0,0.5890415
0,0.66600335
0,0.65023255
0,0.5195025
0,0.53181636
0,0.6717913
0,0.5887903
0,0.58357096
0,0.62649304
0,0.69057447
0,0.70752364
0,0.6033499
0,0.67732203
0,0.6276771
0,0.59501165
0,0.63072324
0,0.64282537
0,0.52687573
0,0.63098824
0,0.5947386
0,0.6579778
0,0.67260087
0,0.6263184
0,0.6008961
0,0.5698946
0,0.58795524
0,0.59044254
0,0.67732203
0,0.62124985
0,0.737923
0,0.62696946
0,0.5646469
0,0.6938577
0,0.694706
0,0.6068226
0,0.7572497
0,0.68120885
0,0.5414643
0,0.5251883
0,0.57383215
0,0.68277097
0,0.6302866
0,0.55902284
0,0.60273886
0,0.69139767
0,0.58858764
0,0.58711493
0,0.6263875
0,0.6587535
0,0.6264551
0,0.56256896
0,0.5804343
0,0.62033176
0,0.6614084
0,0.6553974
0,0.53975827
1,0.5294815
0,0.61835194
0,0.6050057
0,0.6137105
0,0.5429034
0,0.670111
0,0.68008435
0,0.6224451
0,0.6703594
0,0.57246804
0,0.71587753
0,0.53975827
0,0.665225
0,0.7390455
0,0.5901196
0,0.572365
1,0.53831434
0,0.6476146
0,0.6498953
0,0.5435027
0,0.68058455
0,0.60981524
1,0.5046566
0,0.6498951
0,0.520326
0,0.7342573
0,0.6227801
0,0.65704334
0,0.60087425
0,0.5163397
0,0.7176308
0,0.6070514
0,0.66353226
0,0.6209394
0,0.61605686
0,0.5408305
0,0.602164
0,0.63446605
0,0.77983236
0,0.6299541
0,0.6678183
1,0.5937162
0,0.54772377
0,0.57309884
0,0.6403501
0,0.54866993
0,0.5804343
0,0.68213296
0,0.73489
1,0.5123299
0,0.6063992
0,0.61565197
0,0.6573221
0,0.67375517
0,0.51975
0,0.5629629
0,0.5940157
0,0.5716785
0,0.6001394
1,0.5300701
0,0.67375594
0,0.7308533
0,0.7029636
0,0.6393858
0,0.6076701
0,0.6103879
0,0.60542625
0,0.56991
0,0.5869008
0,0.63180834
0,0.55465156
1,0.50863284
0,0.63637924
0,0.57607687
0,0.7002034
0,0.57729673
0,0.5476423
1,0.5110393
0,0.6248863
1,0.5278285
0,0.65532964
0,0.5091454
0,0.59094846
0,0.58835465
0,0.66547716
0,0.576932
0,0.60486114
0,0.6866001
0,0.6163231
0,0.6644235
0,0.54665244
0,0.520326
0,0.6923345
0,0.5607964
0,0.6049558
0,0.65350044
0,0.57096374
0,0.5794033
0,0.5627971
0,0.62988776
0,0.5964365
0,0.71098936
0,0.5657938
0,0.6108475
0,0.57383084
0,0.5632627
0,0.7580993
0,0.5993004
0,0.6297364
0,0.7096944
1,0.5599589
0,0.6708481
0,0.59800893
0,0.67888606
0,0.53883934
1,0.50466484
0,0.53329104
0,0.52910066
0,0.56810963
1,0.51290894
0,0.63939
0,0.61424905
0,0.5993004
0,0.6958058
0,0.55730534
0,0.56701183
1,0.58130544
0,0.7274771
0,0.56419903
0,0.63586366
0,0.70772785
0,0.64531165
0,0.56934774
0,0.6355325
0,0.54144764
0,0.66243947
0,0.53128654
0,0.73045105
0,0.6410401
0,0.60090566
0,0.64347196
0,0.6100869
0,0.54665244
0,0.67050815
0,0.5864753
0,0.5706841
0,0.51429766
0,0.61883956
0,0.65350044
1,0.51101893
0,0.65130925
0,0.5169946
0,0.60444635
0,0.5143571
0,0.6514659
0,0.6466815
0,0.63141096
0,0.61121774
0,0.5537652
0,0.53975827
0,0.661616
0,0.5563275
0,0.58769655
0,0.54726326
0,0.6610644
0,0.53817177
0,0.70054924
0,0.642441
0,0.65583426
0,0.5846355
0,0.6203621
0,0.57489944
0,0.66971606
0,0.5163397
0,0.57383215
0,0.6480915
0,0.5515476
0,0.54832864
1,0.5123299
1,0.5177934
0,0.57854384
0,0.5085193
0,0.6641588
0,0.5687314
0,0.54125637
0,0.69101214
0,0.5895009
0,0.67415726
0,0.6796191
0,0.6956073
0,0.6326213
1,0.51458174
0,0.520326
0,0.6249207
0,0.6103465
0,0.63983977
0,0.51940393
0,0.60464215
0,0.62857896
0,0.5895009
0,0.58742917
0,0.6841022
0,0.6158465
0,0.75270414
0,0.6509897
0,0.64020216
0,0.56758237
0,0.6691048
0,0.6356752
0,0.7290536
0,0.55297685
0,0.6439823
0,0.5656203
0,0.6644567
0,0.54664826
0,0.5656345
0,0.5799779
0,0.6514214
0,0.67500925
0,0.54665244
0,0.612779
0,0.56160593
0,0.53364503
0,0.7977251
0,0.56256896
0,0.62161636
0,0.6759074
0,0.6996165
0,0.74048024
1,0.56963664
0,0.60538745
0,0.58082557
0,0.6937747
0,0.69463146
0,0.684901
0,0.65130925
0,0.5299858
0,0.6021664
0,0.7070888
0,0.5324322
0,0.57229894
0,0.640911
0,0.54636776
0,0.68618655
0,0.63710093
0,0.60778606
0,0.6133491
0,0.5795846
0,0.61379886
0,0.6040435
0,0.6351313
0,0.5236245
0,0.6528596
0,0.6928732
0,0.5566467
0,0.5736691
0,0.58309543
0,0.5901325
0,0.6059691
0,0.68628454
0,0.5706841
1,0.5109124
0,0.6242709
0,0.6851607
1,0.5561135
0,0.6298742
0,0.57004076
0,0.54636776
0,0.68948185
0,0.5841781
0,0.66908324
0,0.6812077
1,0.53939164
0,0.5840105
0,0.602072
0,0.6335279
0,0.5505885
0,0.6416092
0,0.57383215
0,0.6229824
0,0.56419903
0,0.7074139
0,0.60432875
0,0.55049765
0,0.5645026
0,0.66210175
1,0.50607216
0,0.59105045
0,0.56441027
0,0.69528294
0,0.61591786
0,0.6450898
0,0.6044435
0,0.66406226
0,0.55902284
0,0.6658592
0,0.52462506
0,0.58837646
0,0.5799538
0,0.6515703
0,0.58811796
0,0.6370139
0,0.7014137
0,0.55530477
0,0.56695795
0,0.64854515
0,0.5827496
0,0.6383344
0,0.627563
0,0.57063746
0,0.70697665
0,0.5831489
0,0.56176543
0,0.5800607
0,0.5838337
0,0.667783
0,0.5138608
0,0.6028213
0,0.704288
0,0.650859
0,0.6238363
0,0.608747
1,0.5074211
0,0.5703195
0,0.6675693
0,0.5978675
0,0.60374665
0,0.6167582
0,0.6233409
0,0.6932617
0,0.6845731
0,0.6146269
0,0.60211754
0,0.68277097
0,0.57195204
0,0.6564286
0,0.6137105
0,0.6356793
0,0.67408866
0,0.7259275
0,0.59581447
0,0.6311562
0,0.6943121
0,0.5824646
0,0.651752
0,0.63444793
0,0.57803774
0,0.6612718
0,0.5543214
0,0.6632396
0,0.58811796
0,0.6488362
0,0.6988119
0,0.6338035
0,0.72485125
0,0.6158465
0,0.63434225
0,0.6295087
0,0.6309886
0,0.56682086
0,0.6331762
0,0.5746616
0,0.53975827
0,0.5930758
0,0.67328775
0,0.6913949
0,0.6022054
0,0.6644461
0,0.57109034
0,0.5592649
0,0.6075065
0,0.56429553
0,0.59144735
0,0.55073863
0,0.6300117
0,0.6660086
0,0.5843787
0,0.6329242
0,0.63500977
0,0.7153573
0,0.665225
0,0.6098358
0,0.55609155
0,0.6425718
0,0.5712584
0,0.5889662
0,0.65771216
0,0.59657973
0,0.6242856
0,0.5506898
0,0.60642934
0,0.5695919
0,0.6205765
0,0.5070676
0,0.6117188
0,0.65856683
0,0.68683803
0,0.62847227
0,0.69643164
0,0.5924088
0,0.61515653
0,0.6156086
0,0.52337074
0,0.52837944
0,0.6167972
0,0.50029653
0,0.5899687
1,0.5281338
0,0.5616261
0,0.6198882
0,0.57859516
0,0.64984035
1,0.55875283
0,0.56392384
0,0.60695744
0,0.5662391
0,0.5333766
0,0.59955704
0,0.6068226
0,0.6193903
0,0.54365647
0,0.6193903
0,0.67590904
0,0.6688648
0,0.6030462
0,0.6013057
0,0.62233347
0,0.6022712
0,0.61163807
0,0.56176543
0,0.60572004
0,0.76997864
0,0.7562411
0,0.59430075
0,0.5612885
0,0.59497166
0,0.73372406
0,0.58281803
0,0.66148853
0,0.55721444
0,0.53606075
0,0.59592533
0,0.55362034
0,0.62955403
0,0.52284265
0,0.5380291
0,0.7253994
0,0.59411514
0,0.59118295
0,0.63675857
0,0.74701047
0,0.5791748
0,0.5505885
0,0.64818764
0,0.53975827
0,0.62273145
0,0.61910653
0,0.6908127
0,0.7020098
0,0.7397488
0,0.59116054
0,0.5488182
1,0.5241121
0,0.5643632
0,0.6344738
0,0.6731828
0,0.6108695
0,0.55091655
0,0.6769068
0,0.67624295
0,0.5204817
0,0.587832
0,0.53615886
0,0.6594743
0,0.6012175
0,0.6207521
0,0.67202204
0,0.73884
0,0.572365
0,0.6397057
0,0.6716168
0,0.6118687
0,0.63545954
0,0.5864317
0,0.730569
0,0.5652442
0,0.5324322
0,0.5544809
0,0.5465015
0,0.6877373
0,0.6572931
0,0.5488182
0,0.7230412
0,0.63412756
0,0.60448474
0,0.5602915
0,0.6316911
0,0.68795276
0,0.68318254
0,0.71556175
0,0.6295813
0,0.6819099
0,0.656162
0,0.6487119
0,0.603747
0,0.5610819
0,0.5976012
0,0.61835396
0,0.70778275
0,0.5988163
0,0.6122549
0,0.69596636
0,0.50269383
0,0.62648714
0,0.57977235
0,0.5906422
0,0.51426625
0,0.61618215
0,0.6508118
0,0.6614084
1,0.5039397
0,0.60034704
0,0.57607687
0,0.6316544
0,0.6107842
0,0.588192
0,0.6689708
0,0.59439576
0,0.6531481
0,0.60965073
0,0.61100924
0,0.5883211
0,0.58610225
0,0.58521354
0,0.60369456
0,0.7024794
0,0.5864934
0,0.6163719
0,0.66536975
0,0.6190949
0,0.57706904
0,0.6470099
0,0.5853338
0,0.50824535
0,0.6519318
0,0.68641996
1,0.5634941
0,0.572365
0,0.5772199
0,0.5786377
1,0.55261576
0,0.53234345
0,0.6183809
0,0.60853684
0,0.6167209
0,0.53621435
0,0.66297114
0,0.5354737
0,0.61003345
0,0.5840538
0,0.7103262
0,0.5589547
0,0.6550622
0,0.5387299
0,0.58162546
0,0.6525749
0,0.64359295
0,0.6649709
0,0.63141274
0,0.5879648
0,0.63697064
0,0.60057694
0,0.5624248
0,0.6017157
0,0.6183809
0,0.53561246
0,0.6326728
0,0.64923024
0,0.59916663
0,0.631343
0,0.6127931
0,0.64697945
0,0.67214346
0,0.54630345
0,0.5667902
0,0.66849995
0,0.5617737
0,0.5929831
0,0.5417298
0,0.6193851
0,0.5566416
0,0.64283186
0,0.62338036
0,0.5721617
0,0.6829899
0,0.6196606
0,0.5389673
0,0.5417298
0,0.56731546
0,0.5598599
0,0.60542625
0,0.56193614
0,0.58370066
0,0.63466334
0,0.58707476
0,0.5426468
0,0.7118535
0,0.63867056
0,0.62039155
0,0.65494096
0,0.60539985
0,0.63474417
0,0.57271945
0,0.6411458
0,0.6108445
0,0.6025684
0,0.6508945
0,0.61937857
0,0.62184393
0,0.66662705
0,0.59132063
0,0.6795285
0,0.55224395
0,0.5971183
0,0.58087015
0,0.5415908
0,0.6874374
0,0.5426468
0,0.66943425
0,0.5803063
0,0.6765917
0,0.741677
0,0.67309624
0,0.66562384
0,0.573817
0,0.65350044
0,0.51496696
0,0.65350044
0,0.5544076
0,0.6205765
0,0.692207
0,0.61210537
0,0.64475477
0,0.555107
0,0.66142243
0,0.5742581
0,0.5176511
0,0.70462126
0,0.63183427
0,0.5717522
0,0.66637295
0,0.70622224
0,0.6042733
0,0.54817444
1,0.52560693
0,0.7221973
0,0.7157767
0,0.6404074
0,0.62845653
0,0.56991
0,0.724154
0,0.58099306
0,0.65350044
0,0.5195025
0,0.5589547
0,0.6504173
0,0.5120301
1,0.51813424
0,0.55224395
0,0.6674353
0,0.72027934
0,0.6433374
0,0.5937873
0,0.5680897
0,0.6012468
0,0.61329615
0,0.7262142
0,0.6019432
0,0.62866235
0,0.61493564
0,0.66908324
0,0.6509696
1,0.53239286
1,0.52648085
0,0.5779973
0,0.55224395
0,0.5818344
0,0.7360309
0,0.6329036
0,0.7010962
0,0.5457111
0,0.63473636
0,0.77507484
0,0.6836259
0,0.558049
0,0.64750445
0,0.5311061
0,0.58087015
0,0.7810278
0,0.5773665
0,0.6434452
0,0.57573426
0,0.5629629
0,0.6166806
0,0.6094199
0,0.6843549
0,0.65130925
0,0.58992827
0,0.61634874
0,0.62571245
0,0.696684
0,0.6651598
0,0.5684817
0,0.59627503
0,0.64155376
0,0.6710386
0,0.60436714
0,0.57701564
0,0.6478014
0,0.6288567
0,0.6219552
0,0.657478
0,0.6583965
0,0.58399487
0,0.6643088
0,0.63212353
0,0.70936143
0,0.5969987
0,0.6973306
0,0.617163
0,0.67115605
0,0.6697857
0,0.71710926
0,0.57036865
0,0.6493466
0,0.649708
0,0.7135203
0,0.5566416
0,0.5358121
0,0.61521673
0,0.5972692
0,0.5661933
0,0.63548493
0,0.682338
0,0.79144645
0,0.610918
0,0.6196606
0,0.7077549
0,0.6584376
0,0.54387593
0,0.5790719
0,0.5837401
0,0.65636075
0,0.5761376
0,0.5825382
0,0.54985356
0,0.6635584
0,0.6882137
0,0.6181418
0,0.6520749
0,0.6033499
1,0.55261576
0,0.6652008
0,0.5386908
0,0.58370066
0,0.5325148
0,0.5936309
0,0.64818764
0,0.5178926
0,0.58610225
0,0.54553175
0,0.6570226
0,0.6772678
0,0.5643219
0,0.70758164
0,0.7168276
0,0.6149862
0,0.6270497
0,0.6272456
0,0.5924399
0,0.5749231
0,0.65234816
0,0.667963
0,0.5590248
1,0.5140667
0,0.5860671
0,0.58382434
0,0.6238194
0,0.63437253
0,0.62474877
0,0.5718472
0,0.60820884
0,0.6566219
0,0.59023064
0,0.6146269
0,0.65126085
0,0.6984868
0,0.58054423
0,0.7319454
0,0.66487724
0,0.6652955
0,0.707675
0,0.64429605
0,0.6030462
0,0.6862564
0,0.66908324
0,0.58707476
0,0.60665643
0,0.63952386
0,0.70644313
0,0.61193955
0,0.6496184
0,0.65771216
0,0.58099306
0,0.64092416
0,0.54873276
0,0.6397518
0,0.61642706
0,0.56519616
0,0.56484365
0,0.6923345
0,0.6038946
0,0.6759188
0,0.615057
0,0.6118569
1,0.54890054
0,0.5886371
0,0.6586335
0,0.692806
0,0.56882477
0,0.59537125
0,0.563887
0,0.6617245
0,0.5948007
0,0.6762296
0,0.64801407
0,0.7134099
0,0.54386806
0,0.6137835
0,0.6198392
0,0.592018
0,0.66778207
0,0.5984832
1,0.5074211
0,0.5864934
0,0.63924396
0,0.68921304
0,0.6766087
0,0.63876474
0,0.6976323
0,0.53497255
0,0.58610225
0,0.51857233
0,0.61620903
0,0.63046783
0,0.67808557
0,0.5590031
0,0.59952366
0,0.6154437
0,0.6377809
0,0.68169403
0,0.59819525
0,0.65461487
0,0.5108839
0,0.62997663
0,0.6445074
0,0.57824683
0,0.5432004
0,0.61210537
0,0.6851416
0,0.619789
0,0.74769413
0,0.5506112
0,0.71186066
0,0.6695679
0,0.5571726
0,0.5700629
0,0.6886072
0,0.60224134
0,0.5195025
0,0.55188274
0,0.6970117
0,0.58669364
0,0.5564656
0,0.6916089
0,0.65350044
0,0.6019432
